time,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
0.710186424,8.686590189466159e-05,-1.5707159732831926,3.533606918182386e-06,9.267988255112769e-05,-1.938324555439408e-05,-9.345499281021574e-05
0.720357085,8.686590189466159e-05,-1.5707159732831935,3.5336069172942075e-06,9.267988255023951e-05,-1.93832455535059e-05,-9.345499280843939e-05
0.730581186,8.686590189377341e-05,-1.5707159732831926,3.5336069172942075e-06,9.267988255023951e-05,-1.9383245552617723e-05,-9.345499281021574e-05
0.74033091,8.686590189466159e-05,-1.5707159732831926,3.533606918182386e-06,9.267988255023951e-05,-1.938324555439408e-05,-9.345499281021574e-05
0.750505599,8.686590189377341e-05,-1.5707159732831935,3.5336069190705643e-06,9.267988255023951e-05,-1.9383245552617723e-05,-9.345499281021574e-05
0.760379362,8.686590189377341e-05,-1.5707159732831926,3.5336069190705643e-06,9.267988254935133e-05,-1.9383245555282258e-05,-9.345499280666303e-05
0.77033693,8.686590189466159e-05,-1.5707159732831926,3.5336069190705643e-06,9.267988255112769e-05,-1.93832455535059e-05,-9.345499280932756e-05
0.780417284,8.686590189466159e-05,-1.5707159732831917,3.5336069172942075e-06,9.267988255023951e-05,-1.938324555439408e-05,-9.345499280755121e-05
0.790451103,8.686590189377341e-05,-1.5707159732831926,3.5336069190705643e-06,9.267988254935133e-05,-1.938324555439408e-05,-9.345499280843939e-05
0.800654225,8.686590189466159e-05,-1.5707159732831926,3.5336069190705643e-06,9.267988255023951e-05,-1.938324555439408e-05,-9.345499280843939e-05
